Afrikaans	broederskap	Noun	# [[brotherhood]] {{gloss|the state of being a brother}}
Afrikaans	broer	Noun	# [[brother]]
Afrikaans	broers	Noun	# {{plural of|broer|lang=af}}
Afrikaans	brood	Noun	# [[bread]]
Afrikaans	broom	Noun	# [[bromine]]
Afrikaans	brug	Noun	# [[bridge]], a structure used to cross a gap or a body of water
Afrikaans	brug	Noun	# {{context|on a ship|lang=af}} [[bridge]]
Afrikaans	brug	Noun	# {{context|uncountable|card game|lang=af}} [[bridge]]
Afrikaans	bruin	Adjective	# [[brown]]
Afrikaans	brulpadda	Noun	# [[bullfrog]]
Afrikaans	brûe	Noun	# {{plural of|brug|lang=af}}
Afrikaans	budjie	Noun	# {{l/en|budgerigar}}
Afrikaans	budjies	Noun	# {{plural of|budjie|lang=af}}
Afrikaans	buffel	Noun	# [[Cape buffalo]]
Afrikaans	buffels	Noun	# {{plural of|buffel|lang=af}}
Afrikaans	bul	Noun	# [[bull]]
Afrikaans	bure	Noun	# {{plural of|buur|lang=af}}
Afrikaans	bus	Noun	# {{context|automotive|lang=af}} [[#English|bus]]
Afrikaans	busbestuurder	Noun	# A [[bus driver]].
Afrikaans	busbestuurders	Noun	#{{plural of|busbestuurder|lang=af}}
Afrikaans	buur	Noun	# [[neighbor]]
Afrikaans	buurman	Noun	# [[neighbor]] {{qualifier|male}}
Afrikaans	by	Preposition	# {{l/en|at}}
Afrikaans	by	Preposition	# [[to]]
Afrikaans	by	Preposition	# [[by]]
Afrikaans	by	Noun	# [[bee]]
Afrikaans	bybel	Noun	# {{l/en|bible}}
Afrikaans	bybels	Noun	# {{plural of|bybel|lang=af}}
Afrikaans	bydra	Verb	# To [[contribute]].
Afrikaans	bydraag	Noun	# {{context|dated|lang=af}} {{alternative form of|bydrae|lang=af}}
Afrikaans	bydrae	Noun	# {{l/en|contribution}}
Afrikaans	bydrae	Noun	# {{plural of|bydraag|lang=af}}
Afrikaans	bydraes	Noun	# {{plural of|bydrae|lang=af}}
Afrikaans	bye	Noun	# {{plural of|by|lang=af}}
Afrikaans	bygedra	Verb	# {{past participle of|bydra|lang=af}}
Afrikaans	bylaag	Noun	# {{l/en|supplement}}; [[appendix]]
Afrikaans	bylae	Noun	# {{plural of|bylaag|lang=af}}
Afrikaans	byt	Noun	# [[bite]] (the wound left behind after having been bitten)
Afrikaans	byt	Verb	# to [[bite]]
Afrikaans	byvoorbeeld	Adverb	# [[for example]]
Afrikaans	cabernet	Noun	# [[Cabernet Sauvignon]], a variety of [[grape]]
Afrikaans	cabernet	Noun	# wine made from [[Cabernet Sauvignon]]
Afrikaans	cabochon	Noun	# [[#English|cabochon]]
Afrikaans	cabochon	Noun	# {{alternative form of|kabosjon|lang=af}}
Afrikaans	chemie	Noun	# [[chemistry|Chemistry]]
Afrikaans	chloor	Noun	# [[chlorine]]
Afrikaans	chroom	Noun	# [[chromium]]
Afrikaans	daad	Noun	# {{l/en|deed}}; [[act]]
Afrikaans	daar	Adverb	# {{l/en|there}}
Afrikaans	daar	Conjunction	# [[since]]; [[because]]; [[for]]
Afrikaans	daardie	Determiner	# [[that]], [[that one]]
Afrikaans	daarna	Adverb	# [[thereafter]], after that
Afrikaans	dade	Noun	# {{plural of|daad|lang=af}}
Afrikaans	dae	Noun	# {{plural of|dag|lang=af}}
Afrikaans	dag	Noun	# a [[day]]
Afrikaans	dag	Interjection	# [[hello]]!
Afrikaans	dag	Interjection	# [[bye-bye]]!
Afrikaans	dag	Verb	# {{conjugation of|dink||pret|lang=af}}
Afrikaans	dagboek	Noun	# [[diary]]
Afrikaans	dak	Noun	# {{l/en|roof}}
Afrikaans	dakke	Noun	# {{plural of|dak|lang=af}}
Afrikaans	dampdruk	Noun	# [[vapor pressure]]
Afrikaans	dan	Adverb	# [[then]]
Afrikaans	dan	Conjunction	# [[than]]
Afrikaans	dankie	Interjection	# [[thanks]]
Afrikaans	dapper	Adjective	# [[brave]], [[courageous]]
Afrikaans	deelname	Noun	# [[participation]]
Afrikaans	denk	Noun	# [[thought]]
Afrikaans	denkbeeld	Noun	# [[idea]]
Afrikaans	denkbeeldig	Adjective	# [[imaginary]]
Afrikaans	denkende	Verb	# {{present participle of|dink|lang=af}}
Afrikaans	derde	Adjective	# [[third]]
Afrikaans	derm	Noun	# [[intestine]], [[gut]]
Afrikaans	dertien	Numeral	# [[thirteen]]
Afrikaans	deïsme	Noun	# [[deism]]
Afrikaans	die	Article	# [[the]] {{gloss|[[definite article]]}}
Afrikaans	diens	Noun	# [[service]]
Afrikaans	dienste	Noun	# {{plural of|diens|lang=af}}
Afrikaans	dier	Noun	# {{l/en|animal}}
Afrikaans	dier	Noun	# {{l/en|beast}}; {{l/en|brute}}
Afrikaans	diere	Noun	# {{plural of|dier|lang=af}}
Afrikaans	dik	Adjective	# [[thick]], [[bulky]]
Afrikaans	dik	Adjective	# [[fat]], [[obese]]
Afrikaans	dik	Adjective	# [[dense]], [[viscous]] or [[thick]] when referring to a liquid or gaseous mass, such as mist 
Afrikaans	dikwels	Adverb	# [[often]]
Afrikaans	ding	Noun	# {{l/en|thing}}
Afrikaans	dinge	Noun	# {{plural of|ding|lang=af}}
Afrikaans	dink	Verb	# to [[think]]
Afrikaans	diploma	Noun	# {{l/en|diploma}}
Afrikaans	dis	Abbreviation	# {{abbreviation of|[[dit]] [[is]]|lang=af|nodot=1}} ([[that's]])
Afrikaans	distrik	Noun	# {{l/en|district}}
Afrikaans	distrikte	Noun	# {{plural of|distrik|lang=af}}
Afrikaans	dit	Pronoun	# [[it]] (subject and object)
Afrikaans	dit	Pronoun	# [[this]], [[that]]
Afrikaans	dit wil sê	Adverb	# {{l/en|that is to say}}; [[to wit]]
Afrikaans	dié	Determiner	# [[this]]
Afrikaans	doen	Verb	# to [[do]]
Afrikaans	doer	Adverb	# way over there, far away
Afrikaans	dog	Verb	# {{alternative form of|dag|lang=af}}
Afrikaans	dogter	Noun	# [[daughter]]
Afrikaans	dogter	Noun	# [[girl]]
Afrikaans	dogters	Noun	# {{plural of|dogter|lang=af}}
Afrikaans	dogtertjie	Noun	# {{diminutive of|lang=af|dogter}}
Afrikaans	dogtertjie	Noun	# small [[girl]]
Afrikaans	dogtertjies	Noun	# {{plural of|dogtertjie|lang=af}}
Afrikaans	dokument	Noun	# [[document]]
Afrikaans	dokumente	Noun	# {{plural of|dokument|lang=af}}
Afrikaans	dominee	Noun	# {{l/en|pastor}}; [[minister]]
Afrikaans	donkie	Noun	# [[donkey]]
Afrikaans	dood	Noun	# {{l/en|death}}
Afrikaans	dood	Adjective	# [[dead]]
Afrikaans	dood	Adverb	# [[dead]]
Afrikaans	doodgaan	Verb	# to [[die]]
Afrikaans	doodgegaan	Verb	# {{past participle of|doodgaan|lang=af}}.
Afrikaans	doodgemaak	Verb	# {{past participle of|doodmaak|lang=af}}
Afrikaans	doodgeskiet	Verb	# {{past participle of|doodskiet|lang=af}}
Afrikaans	doodmaak	Verb	# to [[kill]]
Afrikaans	doodskiet	Verb	# {{l/en|shoot}} {{l/en|dead}}
Afrikaans	doos	Afrikaans	# [[box]]
Afrikaans	doos	Afrikaans	# {{context|vulgar|lang=af}} [[vagina]], [[cunt]]
Afrikaans	doos	Afrikaans	# {{context|vulgar|lang=af}} [[idiot]], [[stupid]] person
Afrikaans	dor	Adjective	# [[dry]], [[wilted]] (having a relatively low or no liquid content)
Afrikaans	doring	Noun	# [[thorn]]
Afrikaans	doringboom	Noun	# [[thorn tree]] (''[[Acacia]]'')
Afrikaans	dose	Noun	# {{plural of|doos|lang=af}}
Afrikaans	dosis	Noun	# [[dose]]
Afrikaans	dou	Noun	# [[dew]]
Afrikaans	dra	Verb	# [[carry]]
Afrikaans	dra	Verb	# [[wear]]
Afrikaans	draadtrek	Verb	# {{context|slang|lang=af}} to [[masturbate]]
Afrikaans	draai	Verb	# to [[turn]]
Afrikaans	draai	Verb	# to [[throw]]
Afrikaans	drankoffer	Noun	# {{context|lang=af|religion}} [[libation]]
Afrikaans	drankoffers	Noun	# {{plural of|lang=af|drankoffer}}
Afrikaans	drankoffertjie	Noun	# {{plural of|lang=af|drankoffer}}
Afrikaans	drankoffertjies	Noun	# {{plural of|lang=af|drankoffertjie}}
Afrikaans	drie	Numeral	# {{context|cardinal|lang=af}} [[three]]
Afrikaans	drink	Verb	# to [[#English|drink]]
Afrikaans	droom	Noun	# [[dream]]
Afrikaans	droom	Verb	# to [[dream]]
Afrikaans	dryf	Verb	# To [[float]].
Afrikaans	duisend	Numeral	# [[thousand]]
Afrikaans	duisend	Noun	# a [[thousand]]
Afrikaans	dy	Noun	# [[thigh]]
Afrikaans	edel	Adjective	# [[noble]]
Afrikaans	edelman	Noun	# A [[nobleman]]
Afrikaans	edelsteen	Noun	# [[gemstone]], [[precious stone]]
Afrikaans	edik	Noun	# [[edict]], [[decree]]
Afrikaans	eed	Noun	# [[oath]]
Afrikaans	eekhorinkie	Noun	# [[squirrel]]
Afrikaans	een	Numeral	# {{context|cardinal|lang=af}} [[one]]
Afrikaans	eend	Noun	# [[duck]]
Afrikaans	eendag	Adverb	# [[once]], [[one day]]
Afrikaans	eendekker	Noun	# [[monoplane]]
Afrikaans	eenheid	Noun	# [[unity]]
Afrikaans	eenheid	Noun	# [[unit]]
Afrikaans	eensaam	Adjective	# [[solitary]], [[lonely]]
Afrikaans	eensklaps	Adverb	# [[suddenly]]
Afrikaans	eerlik	Adjective	# [[honest]]
Afrikaans	eerste	Adjective	# [[first]]
Afrikaans	eet	Verb	# [[eat]]
Afrikaans	eeu	Noun	# [[century]]
Afrikaans	eeue	Noun	# {{plural of|eeu|lang=af}}
Afrikaans	effek	Noun	# [[effect]]
Afrikaans	effekte	Noun	# {{plural of|effek|lang=af}}
Afrikaans	egaal	Adjective	# [[equal]]
Afrikaans	egaal	Adjective	# [[even]], [[smooth]], [[level]]
Afrikaans	egaal	Adjective	# [[consistent]], [[homogeneous]], [[constant]]
Afrikaans	egaalste	Adjective	# {{superlative of|lang=af|egaal}}
Afrikaans	egale	Adjective	# {{form of|Attributive|lang=af|egaal}}
Afrikaans	egaler	Adjective	# {{comparative of|lang=af|egaal}}
Afrikaans	egalig	Adjective	# [[even]], [[smooth]], [[level]]
Afrikaans	egalig	Adjective	# [[consistent]], [[homogeneous]], [[constant]]
Afrikaans	egalige	Adjective	# {{form of|Attributive|lang=af|egalig}}
Afrikaans	egaliger	Adjective	# {{comparative of|lang=af|egalig}}
Afrikaans	egalighede	Noun	# {{plural of|lang=af|egaligheid}}
Afrikaans	egaligheid	Noun	# [[equanimity]], [[evenness]]
Afrikaans	egaligheid	Noun	# [[smoothness]]
Afrikaans	egaligste	Adjective	# {{superlative of|lang=af|egalig}}
Afrikaans	eggenoot	Noun	# [[husband]], male [[spouse]]
Afrikaans	eggenote	Noun	# {{plural of|eggenoot|lang=af}}
Afrikaans	eggenote	Noun	# [[wife]], female [[spouse]]
Afrikaans	eggenotes	Noun	# {{plural of|eggenote|lang=af}}
Afrikaans	eggo	Noun	# [[echo]], [[reverberation]]
Afrikaans	eggo	Verb	# to [[echo]], to [[reverberate]]
Afrikaans	eggo's	Noun	# {{plural of|lang=af|eggo}}
Afrikaans	eggo'tjie	Noun	# {{diminutive of|lang=af|eggo}}
Afrikaans	eggo'tjies	Noun	# {{plural of|lang=af|eggo'tjie}}
Afrikaans	eggoënde	Verb	# {{present participle of|eggo|lang=af}}
Afrikaans	egoïs	Noun	# [[egoist]]
Afrikaans	egter	Adverb	# [[however]]
Afrikaans	eier	Noun	# [[egg]]
Afrikaans	eiers	Noun	# {{plural of|eier|lang=af}}
Afrikaans	eina	Interjection	# [[ouch]]!
Afrikaans	ek	Pronoun	# [[I]] (subject)
Afrikaans	ek het jou lief	Phrase	# [[I love you]]
Afrikaans	ek is lief vir jou	Phrase	# [[I love you]].
Afrikaans	ek hou van jou	Phrase	# [[I]] [[like]] [[you]]
Afrikaans	ek verstaan nie	Phrase	# [[I don't understand]]
Afrikaans	ek weet nie	Phrase	# [[I don't know]]
Afrikaans	ek het 'n vraag	Phrase	# [[I have a question]]
Afrikaans	ekonomie	Noun	# [[economy]]
Afrikaans	ekwatoriaal	Adjective	# {{l/en|equatorial}}
Afrikaans	elektrisiteit	Noun	# {{l/en|electricity}}
Afrikaans	elektron	Noun	# {{context|physics|lang=af}} [[electron]]
Afrikaans	elektrone	Noun	# {{plural of|elektron|lang=af}}
Afrikaans	elf	Numeral	# {{context|cardinal|lang=af}} [[eleven]]
Afrikaans	en	Conjunction	# [[and]]
Afrikaans	en	Conjunction	# [[well]]
Afrikaans	energie	Noun	# [[energy]]
Afrikaans	ensiklopedie	Noun	# [[encyclopedia]]
Afrikaans	entoesiasme	Noun	# [[enthusiasm]]
Afrikaans	erdvark	Noun	# [[aardvark]]
Afrikaans	ertjie	Noun	# [[pea]]
Afrikaans	fee	Noun	# [[fairy]], [[pixie]]
Afrikaans	fees	Noun	#[[party]] (social gathering)
Afrikaans	feeste	Noun	# {{plural of|fees|lang=af}}
Afrikaans	fisici	Noun	# {{plural of|fisikus|lang=af}}
Afrikaans	fisika	Noun	# [[physics]]
Afrikaans	fisikus	Noun	# {{l/en|physicist}}
Afrikaans	fliek	Noun	# {{l/en|movie}}, {{l/en|film}}
Afrikaans	flieks	Noun	# {{plural of|fliek|lang=af}}
Afrikaans	fluoor	Noun	# [[fluorine]]
Afrikaans	fontein	Noun	# {{l/en|fountain}}
Afrikaans	fontein	Noun	# natural [[spring]]
Afrikaans	fonteine	Noun	# {{plural of|fontein|lang=af}}
Afrikaans	fosfor	Noun	# [[phosphorus]]
Afrikaans	fraksie	Noun	# [[fracture]]
Afrikaans	fraksies	Noun	# {{plural of|fraksie|lang=af}}
Afrikaans	gaan	Verb	# to [[go]]
Afrikaans	gaan	Verb	# {{non-gloss definition|Used to express the future tense, often while implying nearness in time or certainty, like English {{term|going to|lang=en}}.}}
Afrikaans	gaas	Noun	# [[gauze]]
Afrikaans	gaat	Verb	# {{context|obsolete|lang=af}} {{form of|Present form|gaan|lang=af}}
Afrikaans	gaatjie	Noun	# small [[hole]]
Afrikaans	gaatjie	Noun	# small [[vent]]
Afrikaans	gaatjies	Noun	# {{plural of|gaatjie|lang=af}}
Afrikaans	gal	Noun	# The bodily fluid [[bile]]
Afrikaans	gallium	Noun	# {{l|en|gallium}}
Afrikaans	galop	Verb	# [[gallop]]
Afrikaans	gang	Noun	# a [[passageway]], [[alley]]
Afrikaans	gange	Noun	# {{plural of|gang|lang=af}}
Afrikaans	gat	Noun	# [[hole]]
Afrikaans	gat	Noun	# [[vent]]
Afrikaans	gat	Noun	# {{context|vulgar|lang=af}} The [[anus]] and by extension the [[bottom]]
Afrikaans	gate	Noun	# {{plural of|gat|lang=af}}
Afrikaans	gatvol	Adjective	# [[fed up]]; [[upset]]; [[unhappy]]
Afrikaans	ge-	Prefix	# used to form the past participle
Afrikaans	geag	Verb	# {{past participle of|ag|lang=af}}
Afrikaans	geag	Adjective	# [[esteemed]]
Afrikaans	geagte	Adjective	# {{form of|Attributive form|geag|lang=af}}
Afrikaans	geantwoord	Verb	# {{past participle of|antwoord|lang=af}}
Afrikaans	gebaseer	Verb	# {{past participle of|baseer|lang=af}}
Afrikaans	gebedel	Verb	# {{past participle of|bedel|lang=af}}
Afrikaans	gebeef	Verb	# {{past participle of|beef|lang=af}}
Afrikaans	gebeurtenis	Noun	# {{l/en|event}}
Afrikaans	gebeurtenisse	Noun	# {{plural of|gebeurtenis|lang=af}}
Afrikaans	gebewe	Verb	# {{past participle of|bewe|lang=af}}
Afrikaans	gebly	Verb	# {{past participle of|bly|lang=af}}
Afrikaans	geboer	Verb	# {{past participle of|boer|lang=af}}
Afrikaans	gebou	Noun	# [[building]]
Afrikaans	gebou	Verb	# {{past participle of|bou|lang=af}}
Afrikaans	geboue	Noun	# {{plural of|lang=af|gebou}}
Afrikaans	geboutjie	Noun	# {{diminutive of|lang=af|gebou}}
Afrikaans	geboutjies	Noun	# {{plural of|lang=af|geboutjie}}
Afrikaans	gebraai	Verb	# {{past participle of|braai|lang=af}}
Afrikaans	gebreek	Verb	# {{past participle of|breek|lang=af}}
Afrikaans	gebruik	Noun	# {{l/en|use}}; [[usage]]
Afrikaans	gebruik	Noun	# [[custom]]; [[mores]]
Afrikaans	gebruik	Verb	# to [[use]]
Afrikaans	gebruike	Noun	# {{plural of|gebruik|lang=af}}
Afrikaans	gedag	Verb	# {{past participle of|dag|lang=af}}
Afrikaans	gedagte	Noun	# [[thought]]
Afrikaans	gedagte	Noun	# [[idea]]
Afrikaans	gedagte	Noun	# [[opinion]]
Afrikaans	gedagtes	Noun	# {{plural of|gedagte|lang=af}}
Afrikaans	gedig	Noun	# [[poem]]
Afrikaans	gedigte	Noun	# {{plural of|gedig|lang=af}}
Afrikaans	gedink	Verb	# {{past participle of|dink|lang=af}}
Afrikaans	gedink	Noun	# [[thought]]
Afrikaans	gedoen	Verb	# {{past participle of|doen|lang=af}}
Afrikaans	gedoet	Verb	# {{past participle of|doen|lang=af}}
Afrikaans	gedog	Verb	# {{past participle of|dog|lang=af}}
Afrikaans	gedra	Verb	# {{past participle of|dra|lang=af}}
Afrikaans	gedrink	Verb	# {{past participle of|drink|lang=af}}
Afrikaans	gee	Verb	# to [[give]]
Afrikaans	geel	Adjective	# [[yellow]]
Afrikaans	gegaan	Verb	# {{past participle of|gaan|lang=af}}
Afrikaans	gegalop	Verb	# {{past participle of|galop|lang=af}}
Afrikaans	gegee	Verb	# {{past participle of|gee|lang=af}}
Afrikaans	gegroet	Interjection	# [[greetings]]!
Afrikaans	gegroet	Verb	# {{past participle of|groet|lang=af}}
Afrikaans	gehaat	Verb	# {{past participle of|haat|lang=af}}
Afrikaans	gehad	Verb	# {{past participle of|hê|lang=af}}
Afrikaans	gehang	Verb	# {{past participle of|hang|lang=af}}
Afrikaans	gehardloop	Verb	# {{past participle of|hardloop|lang=af}}
Afrikaans	gehelp	Verb	# {{past participle of|help|lang=af}}
Afrikaans	gehoor	Verb	# {{past participle of|hoor|lang=af}}
Afrikaans	gehoor	Noun	# [[interview]]
Afrikaans	gehore	Noun	# {{plural of|gehoor|lang=af}}
Afrikaans	geklink	Verb	# {{past participle of|klink|lang=af}}
Afrikaans	gekom	Verb	# {{past participle of|kom|lang=af}}
Afrikaans	gekoop	Verb	# {{past participle of|koop|lang=af}}
Afrikaans	gekrimp	Verb	# {{past participle of|krimp|lang=af}}
Afrikaans	gekruip	Verb	# {{past participle of|kruip|lang=af}}
Afrikaans	gekry	Verb	# {{past participle of|kry|lang=af}}
Afrikaans	gekyk	Verb	# {{past participle of|kyk|lang=af}}
Afrikaans	gelas	Verb	# {{past participle of|las|lang=af}}
Afrikaans	geld	Noun	# [[money]]
Afrikaans	geldeenheid	Noun	# [[currency]]
Afrikaans	geleef	Verb	# {{past participle of|leef|lang=af}}
Afrikaans	gelees	Verb	# {{past participle of|lees|lang=af}}
Afrikaans	gelewe	Verb	# {{past participle of|lewe|lang=af}}
Afrikaans	gelieg	Verb	# {{past participle of|lieg|lang=af}}
Afrikaans	gelê	Verb	# {{past participle of|lê|lang=af}}
Afrikaans	gemaak	Verb	# {{past participle of|maak|lang=af}}
Afrikaans	genootskap	Noun	# [[society]]; [[association]]
Afrikaans	gepraat	Verb	# {{past participle of|praat|lang=af}}
Afrikaans	geprobeer	Verb	# {{past participle of|probeer|lang=af}}
Afrikaans	geregeer	Verb	# {{past participle of|regeer|lang=af}}
Afrikaans	gereën	Verb	# {{past participle of|reën|lang=af}}
Afrikaans	geriewe	Noun	# [[amenities]]
Afrikaans	germanium	Noun	# {{l|en|germanium}}
Afrikaans	gerug	Noun	# {{l/en|rumor}}
Afrikaans	gerugte	Noun	# {{plural of|gerug|lang=af}}
Afrikaans	geseënde kerfees	Phrase	# [[Merry Christmas]]
Afrikaans	gesien	Verb	# {{past participle of|sien|lang=af}}
Afrikaans	gesiet	Verb	# {{past participle of|sien|lang=af}}
Afrikaans	gesig	Noun	# {{l/en|face}}
Afrikaans	gesigte	Noun	# {{plural of|gesig|lang=af}}
Afrikaans	gesing	Verb	# {{past participle of|sing|lang=af}}
Afrikaans	gesit	Verb	# {{past participle of|sit|lang=af}}
Afrikaans	geskiedenis	Noun	# [[history]]
Afrikaans	geskiedenise	Noun	#{{plural of|geskiedenis|lang=af}}
Afrikaans	geskiet	Verb	# {{past participle of|skiet|lang=af}}
Afrikaans	geskrap	Verb	# {{past participle of|skrap|lang=af}}
Afrikaans	geskroom	Verb	# {{past participle of|skroom|lang=af}}
Afrikaans	geskryf	Verb	# {{past participle of|skryf|lang=af}}
Afrikaans	geslaan	Verb	# {{past participle of|slaan|lang=af}}
Afrikaans	geslaap	Verb	# {{past participle of|slaap|lang=af}}
Afrikaans	geslaat	Verb	# {{past participle of|slaan|lang=af}}
Afrikaans	geslag	Noun	# [[gender]]
Afrikaans	gestem	Verb	# {{past participle of|stem|lang=af}}
Afrikaans	gestudeer	Verb	# {{past participle of|studeer|lang=af}}
Afrikaans	gesê	Verb	# {{past participle of|sê|lang=af}}
Afrikaans	gevind	Verb	# {{past participle of|vind|lang=af}}
Afrikaans	gevoel	Noun	# [[feeling]]
Afrikaans	gevoel	Verb	# {{past participle of|voel|lang=af}}
Afrikaans	gevra	Verb	# {{past participle of|vra|lang=af}}
Afrikaans	gewag	Verb	# {{past participle of|wag|lang=af}}
Afrikaans	gewater	Verb	# {{past participle of|water|lang=af}}
Afrikaans	gewees	Verb	# {{past participle of|wees|lang=af}}
Afrikaans	geweet	Verb	# {{past participle of|weet|lang=af}}
Afrikaans	gewen	Verb	# {{past participle of|wen|lang=af}}
Afrikaans	gewerk	Verb	# {{past participle of|werk|lang=af}}
Afrikaans	gewese	Adjective	# [[former]]
Afrikaans	gewil	Verb	# {{past participle of|wil|lang=af}}
Afrikaans	gewild	Adjective	# {{l/en|popular}}
Afrikaans	geword	Verb	# {{past participle of|word|lang=af}}
Afrikaans	gewou	Verb	# {{context|nonstandard|lang=af}} {{past participle of|wil|lang=af}}
Afrikaans	geëet	Verb	# {{past participle of|eet|lang=af}}
Afrikaans	geëggo	Verb	# {{past participle of|eggo|lang=af}}
Afrikaans	gholf	Noun	# {{l/en|golf}}
Afrikaans	gister	Adverb	# [[yesterday]]
Afrikaans	gisteraand	Adverb	# {{l/en|last night}}
Afrikaans	gletser	Noun	# [[glacier]]
Afrikaans	gletsers	Noun	# {{plural of|gletser|lang=af}}
Afrikaans	glo	Verb	# to [[believe]]
Afrikaans	goed	Adjective	# [[good]]
Afrikaans	goeie	Adjective	# {{form of|Attributive form|goed|lang=af}}
Afrikaans	goeie môre	Interjection	# [[good morning]]!
Afrikaans	goeie middag	Phrase	# [[good afternoon]]
Afrikaans	goeie naand	Phrase	# [[good evening]]
Afrikaans	goeiedag	Interjection	# [[good day]]
Afrikaans	goeiemôre	Interjection	# [[good morning]]
Afrikaans	gogga	Noun	# [[bug]]
Afrikaans	gooi	Verb	# to [[throw]]
Afrikaans	goud	Adjective	# made out of [[gold]]
Afrikaans	goud	Adjective	# [[golden]], gold-coloured
Afrikaans	goud	Noun	# [[gold]]
Afrikaans	graad	Noun	# [[degree]], stage of qualifacation or proficiency in a course of study
Afrikaans	graad	Noun	# {{context|education|lang=af}} [[grade]], level of education
Afrikaans	graad	Noun	# {{context|geometry|lang=af}} degree of [[angle]]
Afrikaans	graad	Noun	# {{context|physics|lang=af}} degree, unit of measurment of temperature
Afrikaans	graad	Noun	# {{context|mathematics|lang=af}} degree, order of a polynomial
Afrikaans	graaf	Noun	# [[earl]], [[count]]
Afrikaans	graaf	Noun	# [[shovel]]
Afrikaans	grade	Noun	# {{plural of|graad|lang=af}}
Afrikaans	graf	Noun	# [[grave]]
Afrikaans	grafte	Noun	# {{plural of|graf|lang=af}}
Afrikaans	granaat	Noun	# [[grenade]]
Afrikaans	gratis	Adverb	# [[free]], without [[charge]]
Afrikaans	grawe	Noun	# {{plural of|lang=af|graaf}}
Afrikaans	grawe	Verb	# to [[dig]]
Afrikaans	groen	Adjective	# [[green]]
Afrikaans	groet	Noun	# [[greeting]]
Afrikaans	groet	Verb	# [[greet]]
Afrikaans	groete	Noun	# {{plural of|groet|lang=af}}
Afrikaans	grofgrein	Noun	# [[grosgrain]]
Afrikaans	groot	Adjective	# {{l/en|great}}; [[big]]; [[large]]
Afrikaans	grootgeword	Verb	# {{past participle of|grootword|lang=af}}
Afrikaans	groots	Adjective	# {{form of|Partitive form|groot|lang=af}}
Afrikaans	grootste	Adjective	# {{superlative of|groot|lang=af}}
Afrikaans	grootword	Verb	# {{l/en|grow up}}
Afrikaans	grote	Adjective	# {{form of|Attributive form|groot|lang=af}}
Afrikaans	groter	Adjective	# {{comparative of|groot|lang=af}}
Afrikaans	grou	Adjective	# [[grey]], ash-coloured; dull [[white]]; dull [[black]]
Afrikaans	grou	Adjective	# very old and long ago
Afrikaans	grou	Adjective	# [[sombre]], [[sad]], [[sorrowful]], [[bleak]]
Afrikaans	grou	Adjective	# [[monotonous]], [[humdrum]]
Afrikaans	grou	Verb	# to [[dig]]
Afrikaans	grys	Adjective	# [[grey]]/[[gray]]
Afrikaans	grysbok	Noun	# {{l/en|grysbok}}
Afrikaans	gyselaar	Noun	# [[hostage]]
Afrikaans	haar	Pronoun	# [[her]] (object)
Afrikaans	haar	Determiner	# [[her]]
Afrikaans	haas	Noun	# [[hare]], [[rabbit]]
Afrikaans	haas	Noun	# meat of the [[hare]] or [[rabbit]]
Afrikaans	haat	Verb	# to [[hate]]
Afrikaans	had	Verb	# {{form of|preterite|hê|lang=af}}; {{l/en|had}}
Afrikaans	hallo	Interjection	# [[hello]]
Afrikaans	hand	Noun	# {{l/en|hand}}
Afrikaans	hande	Noun	# {{plural of|hand|lang=af}}
Afrikaans	handwoordeboek	Noun	# small [[dictionary]]
Afrikaans	handwoordeboeke	Noun	# {{plural of|handwoordeboek|lang=af}}
Afrikaans	hang	Verb	# {{context|transitive|and|intransitive|lang=af}} to [[#English|hang]]
Afrikaans	hang	Noun	# {{l/en|slope}}
Afrikaans	hange	Noun	# {{plural of|hang|lang=af}}
Afrikaans	hardloop	Verb	# [[run]]
Afrikaans	harsings	Noun	# [[brain]]
Afrikaans	hart	Noun	# [[heart]]
Afrikaans	hawe	Noun	# [[port]]
Afrikaans	hawens	Noun	# {{plural of|hawe|lang=af}}
Afrikaans	hebbende	Verb	# {{present participle of|hê|lang=af}}
Afrikaans	hef	Noun	# [[handle]]
Afrikaans	helium	Noun	# [[#English|helium]]
Afrikaans	help	Verb	# to {{l/en|help}}
Afrikaans	hemde	Noun	# {{plural of|hemp|lang=af}}
Afrikaans	hemel	Noun	# {{l/en|heaven}}
Afrikaans	hemele	Noun	# {{plural of|hemel|lang=af}}
Afrikaans	hemp	Noun	# [[shirt]]
Afrikaans	hempie	Noun	# {{diminutive of|lang=af|hemp}}
Afrikaans	hempies	Noun	# {{plural of|lang=af|hempie}}
Afrikaans	het	Verb	# {{form of|Present form|hê|lang=af}}
Afrikaans	hier	Adverb	# {{l/en|here}}
Afrikaans	hierdie	Determiner	# [[this]]; this one
Afrikaans	histologie	Noun	# [[histology]]
Afrikaans	hoe	Adverb	# {{l/en|how}}
Afrikaans	hoe gaan dit	Phrase	# [[how are you|How are you]]?
Afrikaans	hoed	Noun	# {{l/en|hat}}
Afrikaans	hoede	Noun	# {{plural of|hoed|lang=af}}
Afrikaans	hoedens	Noun	# {{plural of|hoed|lang=af}}
Afrikaans	hoekom	Adverb	# [[why]], [[how come]]
Afrikaans	hoender	Noun	# [[chicken]]
Afrikaans	hoeveel	Adverb	# [[how much]], [[how many]]
Afrikaans	hoeveel kos dit	Phrase	# [[how much is it|How much is it]]?
